aircraft,family,flight,origin,depInt,altDepInt,destination,arrInt,altArrInt,previous,tt,altFlight,altAirc,newFlight,_flight,cancelFlight
TranspCom#3,TranspCom,1013302/03/08,ORY,2640,2640,CDG,2670,2670,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1006302/03/08,CDG,2680,2680,ORY,2710,2710,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1013702/03/08,ORY,2720,2720,CDG,2750,2750,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1006702/03/08,CDG,2760,2760,ORY,2790,2790,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1014102/03/08,ORY,2800,2800,CDG,2830,2830,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1007102/03/08,CDG,2840,2840,ORY,2870,2870,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1007303/03/08,ORY,2880,2880,CDG,2910,2910,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1000303/03/08,CDG,2920,2920,ORY,2950,2950,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1007703/03/08,ORY,2960,2960,CDG,2990,2990,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1000703/03/08,CDG,3000,3000,ORY,3030,3030,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1008103/03/08,ORY,3040,3040,CDG,3070,3070,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1001103/03/08,CDG,3080,3080,ORY,3110,3110,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1008503/03/08,ORY,3120,3120,CDG,3150,3150,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1001503/03/08,CDG,3160,3160,ORY,3190,3190,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1008903/03/08,ORY,3200,3200,CDG,3230,3230,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1001903/03/08,CDG,3240,3240,ORY,3270,3270,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1009303/03/08,ORY,3280,3280,CDG,3310,3310,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1002303/03/08,CDG,3320,3320,ORY,3350,3350,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1009703/03/08,ORY,3360,3360,CDG,3390,3390,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1002703/03/08,CDG,3400,3400,ORY,3430,3430,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1010103/03/08,ORY,3440,3440,CDG,3470,3470,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1003103/03/08,CDG,3480,3480,ORY,3510,3510,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1010503/03/08,ORY,3520,3520,CDG,3550,3550,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1003503/03/08,CDG,3560,3560,ORY,3590,3590,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1010903/03/08,ORY,3600,3600,CDG,3630,3630,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1003903/03/08,CDG,3640,3640,ORY,3670,3670,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1011303/03/08,ORY,3680,3680,CDG,3710,3710,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1004303/03/08,CDG,3720,3720,ORY,3750,3750,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1011703/03/08,ORY,3760,3760,CDG,3790,3790,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1004703/03/08,CDG,3800,3800,ORY,3830,3830,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1012103/03/08,ORY,3840,3840,CDG,3870,3870,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1005103/03/08,CDG,3880,3880,ORY,3910,3910,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1012503/03/08,ORY,3920,3920,CDG,3950,3950,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1005503/03/08,CDG,3960,3960,ORY,3990,3990,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1012903/03/08,ORY,4000,4000,CDG,4030,4030,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1005903/03/08,CDG,4040,4040,ORY,4070,4070,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1013303/03/08,ORY,4080,4080,CDG,4110,4110,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1006303/03/08,CDG,4120,4120,ORY,4150,4150,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1013703/03/08,ORY,4160,4160,CDG,4190,4190,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1006703/03/08,CDG,4200,4200,ORY,4230,4230,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1014103/03/08,ORY,4240,4240,CDG,4270,4270,0,10,0,0,0,-1,0
TranspCom#3,TranspCom,1007103/03/08,CDG,4280,4280,ORY,4310,4310,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1000201/03/08,CDG,20,20,ORY,50,50,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1007601/03/08,ORY,60,60,CDG,90,90,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1000601/03/08,CDG,100,100,ORY,130,130,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1008001/03/08,ORY,140,140,CDG,170,170,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1001001/03/08,CDG,180,180,ORY,210,210,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1008401/03/08,ORY,220,220,CDG,250,250,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1001401/03/08,CDG,260,260,ORY,290,290,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1008801/03/08,ORY,300,300,CDG,330,330,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1001801/03/08,CDG,340,340,ORY,370,370,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1009201/03/08,ORY,380,380,CDG,410,410,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1002201/03/08,CDG,420,420,ORY,450,450,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1009601/03/08,ORY,460,460,CDG,490,490,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1002601/03/08,CDG,500,500,ORY,530,530,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1010001/03/08,ORY,540,540,CDG,570,570,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1003001/03/08,CDG,580,580,ORY,610,610,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1010401/03/08,ORY,620,620,CDG,650,650,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1003401/03/08,CDG,660,660,ORY,690,690,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1010801/03/08,ORY,700,700,CDG,730,730,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1003801/03/08,CDG,740,740,ORY,770,770,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1011201/03/08,ORY,780,780,CDG,810,810,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1004201/03/08,CDG,820,820,ORY,850,850,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1011601/03/08,ORY,860,860,CDG,890,890,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1004601/03/08,CDG,900,900,ORY,930,930,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1012001/03/08,ORY,940,940,CDG,970,970,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1005001/03/08,CDG,980,980,ORY,1010,1010,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1012401/03/08,ORY,1020,1020,CDG,1050,1050,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1005401/03/08,CDG,1060,1060,ORY,1090,1090,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1012801/03/08,ORY,1100,1100,CDG,1130,1130,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1005801/03/08,CDG,1140,1140,ORY,1170,1170,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1013201/03/08,ORY,1180,1180,CDG,1210,1210,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1006201/03/08,CDG,1220,1220,ORY,1250,1250,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1013601/03/08,ORY,1260,1260,CDG,1290,1290,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1006601/03/08,CDG,1300,1300,ORY,1330,1330,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1014001/03/08,ORY,1340,1340,CDG,1370,1370,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1007001/03/08,CDG,1380,1380,ORY,1410,1410,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1014401/03/08,ORY,1420,1420,CDG,1450,1450,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1000202/03/08,CDG,1460,1460,ORY,1490,1490,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1007602/03/08,ORY,1500,1500,CDG,1530,1530,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1000602/03/08,CDG,1540,1540,ORY,1570,1570,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1008002/03/08,ORY,1580,1580,CDG,1610,1610,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1001002/03/08,CDG,1620,1620,ORY,1650,1650,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1008402/03/08,ORY,1660,1660,CDG,1690,1690,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1001402/03/08,CDG,1700,1700,ORY,1730,1730,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1008802/03/08,ORY,1740,1740,CDG,1770,1770,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1001802/03/08,CDG,1780,1780,ORY,1810,1810,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1009202/03/08,ORY,1820,1820,CDG,1850,1850,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1002202/03/08,CDG,1860,1860,ORY,1890,1890,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1009602/03/08,ORY,1900,1900,CDG,1930,1930,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1002602/03/08,CDG,1940,1940,ORY,1970,1970,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1010002/03/08,ORY,1980,1980,CDG,2010,2010,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1003002/03/08,CDG,2020,2020,ORY,2050,2050,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1010402/03/08,ORY,2060,2060,CDG,2090,2090,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1003402/03/08,CDG,2100,2100,ORY,2130,2130,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1010802/03/08,ORY,2140,2140,CDG,2170,2170,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1003802/03/08,CDG,2180,2180,ORY,2210,2210,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1011202/03/08,ORY,2220,2220,CDG,2250,2250,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1004202/03/08,CDG,2260,2260,ORY,2290,2290,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1011602/03/08,ORY,2300,2300,CDG,2330,2330,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1004602/03/08,CDG,2340,2340,ORY,2370,2370,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1012002/03/08,ORY,2380,2380,CDG,2410,2410,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1005002/03/08,CDG,2420,2420,ORY,2450,2450,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1012402/03/08,ORY,2460,2460,CDG,2490,2490,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1005402/03/08,CDG,2500,2500,ORY,2530,2530,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1012802/03/08,ORY,2540,2540,CDG,2570,2570,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1005802/03/08,CDG,2580,2580,ORY,2610,2610,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1013202/03/08,ORY,2620,2620,CDG,2650,2650,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1006202/03/08,CDG,2660,2660,ORY,2690,2690,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1013602/03/08,ORY,2700,2700,CDG,2730,2730,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1006602/03/08,CDG,2740,2740,ORY,2770,2770,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1014002/03/08,ORY,2780,2780,CDG,2810,2810,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1007002/03/08,CDG,2820,2820,ORY,2850,2850,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1014402/03/08,ORY,2860,2860,CDG,2890,2890,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1000203/03/08,CDG,2900,2900,ORY,2930,2930,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1007603/03/08,ORY,2940,2940,CDG,2970,2970,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1000603/03/08,CDG,2980,2980,ORY,3010,3010,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1008003/03/08,ORY,3020,3020,CDG,3050,3050,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1001003/03/08,CDG,3060,3060,ORY,3090,3090,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1008403/03/08,ORY,3100,3100,CDG,3130,3130,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1001403/03/08,CDG,3140,3140,ORY,3170,3170,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1008803/03/08,ORY,3180,3180,CDG,3210,3210,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1001803/03/08,CDG,3220,3220,ORY,3250,3250,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1009203/03/08,ORY,3260,3260,CDG,3290,3290,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1002203/03/08,CDG,3300,3300,ORY,3330,3330,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1009603/03/08,ORY,3340,3340,CDG,3370,3370,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1002603/03/08,CDG,3380,3380,ORY,3410,3410,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1010003/03/08,ORY,3420,3420,CDG,3450,3450,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1003003/03/08,CDG,3460,3460,ORY,3490,3490,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1010403/03/08,ORY,3500,3500,CDG,3530,3530,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1003403/03/08,CDG,3540,3540,ORY,3570,3570,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1010803/03/08,ORY,3580,3580,CDG,3610,3610,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1003803/03/08,CDG,3620,3620,ORY,3650,3650,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1011203/03/08,ORY,3660,3660,CDG,3690,3690,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1004203/03/08,CDG,3700,3700,ORY,3730,3730,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1011603/03/08,ORY,3740,3740,CDG,3770,3770,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1004603/03/08,CDG,3780,3780,ORY,3810,3810,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1012003/03/08,ORY,3820,3820,CDG,3850,3850,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1005003/03/08,CDG,3860,3860,ORY,3890,3890,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1012403/03/08,ORY,3900,3900,CDG,3930,3930,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1005403/03/08,CDG,3940,3940,ORY,3970,3970,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1012803/03/08,ORY,3980,3980,CDG,4010,4010,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1005803/03/08,CDG,4020,4020,ORY,4050,4050,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1013203/03/08,ORY,4060,4060,CDG,4090,4090,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1006203/03/08,CDG,4100,4100,ORY,4130,4130,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1013603/03/08,ORY,4140,4140,CDG,4170,4170,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1006603/03/08,CDG,4180,4180,ORY,4210,4210,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1014003/03/08,ORY,4220,4220,CDG,4250,4250,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1007003/03/08,CDG,4260,4260,ORY,4290,4290,0,10,0,0,0,-1,0
TranspCom#2,TranspCom,1014403/03/08,ORY,4300,4300,CDG,4330,4330,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1000101/03/08,CDG,0,0,ORY,30,30,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1007501/03/08,ORY,40,40,CDG,70,70,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1000501/03/08,CDG,80,80,ORY,110,110,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1007901/03/08,ORY,120,120,CDG,150,150,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1000901/03/08,CDG,160,160,ORY,190,190,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1008301/03/08,ORY,200,200,CDG,230,230,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1001301/03/08,CDG,240,240,ORY,270,270,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1008701/03/08,ORY,280,280,CDG,310,310,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1001701/03/08,CDG,320,320,ORY,350,350,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1009101/03/08,ORY,360,360,CDG,390,390,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1002101/03/08,CDG,400,400,ORY,430,430,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1009501/03/08,ORY,440,440,CDG,470,470,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1002501/03/08,CDG,480,480,ORY,510,510,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1009901/03/08,ORY,520,520,CDG,550,550,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1002901/03/08,CDG,560,560,ORY,590,590,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1010301/03/08,ORY,600,600,CDG,630,630,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1003301/03/08,CDG,640,640,ORY,670,670,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1010701/03/08,ORY,680,680,CDG,710,710,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1003701/03/08,CDG,720,720,ORY,750,750,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1011101/03/08,ORY,760,760,CDG,790,790,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1004101/03/08,CDG,800,800,ORY,830,830,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1011501/03/08,ORY,840,840,CDG,870,870,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1004501/03/08,CDG,880,880,ORY,910,910,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1011901/03/08,ORY,920,920,CDG,950,950,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1004901/03/08,CDG,960,960,ORY,990,990,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1012301/03/08,ORY,1000,1000,CDG,1030,1030,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1005301/03/08,CDG,1040,1040,ORY,1070,1070,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1012701/03/08,ORY,1080,1080,CDG,1110,1110,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1005701/03/08,CDG,1120,1120,ORY,1150,1150,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1013101/03/08,ORY,1160,1160,CDG,1190,1190,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1006101/03/08,CDG,1200,1200,ORY,1230,1230,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1013501/03/08,ORY,1240,1240,CDG,1270,1270,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1006501/03/08,CDG,1280,1280,ORY,1310,1310,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1013901/03/08,ORY,1320,1320,CDG,1350,1350,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1006901/03/08,CDG,1360,1360,ORY,1390,1390,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1014301/03/08,ORY,1400,1400,CDG,1430,1430,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1000102/03/08,CDG,1440,1440,ORY,1470,1470,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1007502/03/08,ORY,1480,1480,CDG,1510,1510,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1000502/03/08,CDG,1520,1520,ORY,1550,1550,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1007902/03/08,ORY,1560,1560,CDG,1590,1590,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1000902/03/08,CDG,1600,1600,ORY,1630,1630,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1008302/03/08,ORY,1640,1640,CDG,1670,1670,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1001302/03/08,CDG,1680,1680,ORY,1710,1710,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1008702/03/08,ORY,1720,1720,CDG,1750,1750,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1001702/03/08,CDG,1760,1760,ORY,1790,1790,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1009102/03/08,ORY,1800,1800,CDG,1830,1830,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1002102/03/08,CDG,1840,1840,ORY,1870,1870,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1009502/03/08,ORY,1880,1880,CDG,1910,1910,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1002502/03/08,CDG,1920,1920,ORY,1950,1950,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1009902/03/08,ORY,1960,1960,CDG,1990,1990,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1002902/03/08,CDG,2000,2000,ORY,2030,2030,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1010302/03/08,ORY,2040,2040,CDG,2070,2070,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1003302/03/08,CDG,2080,2080,ORY,2110,2110,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1010702/03/08,ORY,2120,2120,CDG,2150,2150,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1003702/03/08,CDG,2160,2160,ORY,2190,2190,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1011102/03/08,ORY,2200,2200,CDG,2230,2230,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1004102/03/08,CDG,2240,2240,ORY,2270,2270,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1011502/03/08,ORY,2280,2280,CDG,2310,2310,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1004502/03/08,CDG,2320,2320,ORY,2350,2350,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1011902/03/08,ORY,2360,2360,CDG,2390,2390,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1004902/03/08,CDG,2400,2400,ORY,2430,2430,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1012302/03/08,ORY,2440,2440,CDG,2470,2470,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1005302/03/08,CDG,2480,2480,ORY,2510,2510,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1012702/03/08,ORY,2520,2520,CDG,2550,2550,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1005702/03/08,CDG,2560,2560,ORY,2590,2590,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1013102/03/08,ORY,2600,2600,CDG,2630,2630,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1006102/03/08,CDG,2640,2640,ORY,2670,2670,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1013502/03/08,ORY,2680,2680,CDG,2710,2710,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1006502/03/08,CDG,2720,2720,ORY,2750,2750,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1013902/03/08,ORY,2760,2760,CDG,2790,2790,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1006902/03/08,CDG,2800,2800,ORY,2830,2830,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1014302/03/08,ORY,2840,2840,CDG,2870,2870,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1000103/03/08,CDG,2880,2880,ORY,2910,2910,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1007503/03/08,ORY,2920,2920,CDG,2950,2950,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1000503/03/08,CDG,2960,2960,ORY,2990,2990,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1007903/03/08,ORY,3000,3000,CDG,3030,3030,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1000903/03/08,CDG,3040,3040,ORY,3070,3070,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1008303/03/08,ORY,3080,3080,CDG,3110,3110,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1001303/03/08,CDG,3120,3120,ORY,3150,3150,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1008703/03/08,ORY,3160,3160,CDG,3190,3190,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1001703/03/08,CDG,3200,3200,ORY,3230,3230,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1009103/03/08,ORY,3240,3240,CDG,3270,3270,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1002103/03/08,CDG,3280,3280,ORY,3310,3310,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1009503/03/08,ORY,3320,3320,CDG,3350,3350,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1002503/03/08,CDG,3360,3360,ORY,3390,3390,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1009903/03/08,ORY,3400,3400,CDG,3430,3430,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1002903/03/08,CDG,3440,3440,ORY,3470,3470,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1010303/03/08,ORY,3480,3480,CDG,3510,3510,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1003303/03/08,CDG,3520,3520,ORY,3550,3550,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1010703/03/08,ORY,3560,3560,CDG,3590,3590,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1003703/03/08,CDG,3600,3600,ORY,3630,3630,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1011103/03/08,ORY,3640,3640,CDG,3670,3670,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1004103/03/08,CDG,3680,3680,ORY,3710,3710,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1011503/03/08,ORY,3720,3720,CDG,3750,3750,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1004503/03/08,CDG,3760,3760,ORY,3790,3790,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1011903/03/08,ORY,3800,3800,CDG,3830,3830,0,10,0,0,0,-1,0
TranspCom#1,TranspCom,1004903/03/08,CDG,3840,3840,ORY,3870,3870,0,10,0,0,0,-1,0
